taskName,scenarioName,targetLabel,detectorName,detectorMode,scoreOrientation,conditionSnrDb,sourceSnrDb,windowLength,count,positiveCount,negativeCount,minScore,maxScore,meanScore,standardDeviation,aboveThresholdCount,auc
gaussian-emitter-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,-9.000000,,64,288,144,144,0.207585,0.281033,0.242771,0.013538,77,0.539183
gaussian-emitter-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,-9.000000,,128,288,144,144,0.212819,0.275827,0.244215,0.009999,80,0.512659
gaussian-emitter-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,-3.000000,,64,288,144,144,0.207921,0.280476,0.241886,0.012834,70,0.523413
gaussian-emitter-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,-3.000000,,128,288,144,144,0.222723,0.268709,0.245144,0.009415,89,0.538701
gaussian-emitter-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,0.000000,,64,288,144,144,0.206931,0.279803,0.244347,0.013467,101,0.480830
gaussian-emitter-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,0.000000,,128,288,144,144,0.217260,0.270990,0.244679,0.009292,92,0.539255
gaussian-emitter-vs-noise-only,,,lzmsa-compressed-byte-variance,compressed-byte-variance,HigherScoreMorePositive,-9.000000,,64,288,144,144,5271.448871,6037.774332,5639.111748,142.433339,288,0.504244
gaussian-emitter-vs-noise-only,,,lzmsa-compressed-byte-variance,compressed-byte-variance,HigherScoreMorePositive,-9.000000,,128,288,144,144,5309.286685,5859.595095,5562.608604,115.962105,288,0.501013
gaussian-emitter-vs-noise-only,,,lzmsa-compressed-byte-variance,compressed-byte-variance,HigherScoreMorePositive,-3.000000,,64,288,144,144,5229.164619,6035.443012,5613.983762,140.215173,288,0.415509
gaussian-emitter-vs-noise-only,,,lzmsa-compressed-byte-variance,compressed-byte-variance,HigherScoreMorePositive,-3.000000,,128,288,144,144,5247.603211,5851.976386,5547.019863,111.556625,288,0.493490
gaussian-emitter-vs-noise-only,,,lzmsa-compressed-byte-variance,compressed-byte-variance,HigherScoreMorePositive,0.000000,,64,288,144,144,5129.208400,6034.700150,5601.912457,164.741501,288,0.424142
gaussian-emitter-vs-noise-only,,,lzmsa-compressed-byte-variance,compressed-byte-variance,HigherScoreMorePositive,0.000000,,128,288,144,144,5283.620574,5884.155976,5537.550057,103.585963,288,0.408758
gaussian-emitter-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,64,288,144,144,126.072782,137.919563,131.689909,2.254036,274,0.482976
gaussian-emitter-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,128,288,144,144,126.148185,135.911779,131.216685,1.630048,283,0.478057
gaussian-emitter-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,64,288,144,144,125.813307,139.523810,132.099291,2.370516,279,0.579524
gaussian-emitter-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,128,288,144,144,126.913698,136.053634,131.027145,1.562055,277,0.484423
gaussian-emitter-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,64,288,144,144,123.607882,139.026946,131.748388,2.363468,274,0.515239
gaussian-emitter-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,128,288,144,144,126.551621,136.309073,131.691159,1.736192,284,0.630932
gaussian-emitter-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,,64,288,144,144,126451.000000,138885.000000,132458.385417,2382.378958,288,0.535132
gaussian-emitter-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,,128,288,144,144,250278.000000,271247.000000,261333.434028,3432.127573,288,0.471137
gaussian-emitter-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,,64,288,144,144,126694.000000,140640.000000,133117.944444,2521.698958,288,0.639660
gaussian-emitter-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,,128,288,144,144,252752.000000,271427.000000,261307.250000,3276.366274,288,0.580826
gaussian-emitter-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,,64,288,144,144,125050.000000,139305.000000,132832.059028,2501.271506,288,0.625000
gaussian-emitter-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,,128,288,144,144,253688.000000,273436.000000,263083.267361,3836.088603,288,0.748409
gaussian-emitter-vs-noise-only,,,lzmsa-prefix-third-mean-compressed-byte-value,prefix-third-mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,64,288,144,144,121.074850,140.620896,131.062115,3.889460,225,0.541160
gaussian-emitter-vs-noise-only,,,lzmsa-prefix-third-mean-compressed-byte-value,prefix-third-mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,128,288,144,144,123.735650,137.986425,131.287185,2.549143,258,0.494261
gaussian-emitter-vs-noise-only,,,lzmsa-prefix-third-mean-compressed-byte-value,prefix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,64,288,144,144,121.005988,145.068452,131.635756,3.907292,239,0.584660
gaussian-emitter-vs-noise-only,,,lzmsa-prefix-third-mean-compressed-byte-value,prefix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,128,288,144,144,123.669656,140.007519,130.864798,2.723778,246,0.520399
gaussian-emitter-vs-noise-only,,,lzmsa-prefix-third-mean-compressed-byte-value,prefix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,64,288,144,144,118.047478,142.339286,131.652260,4.035226,235,0.503231
gaussian-emitter-vs-noise-only,,,lzmsa-prefix-third-mean-compressed-byte-value,prefix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,128,288,144,144,123.764618,137.618834,131.396567,2.782157,253,0.599465
gaussian-emitter-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,64,288,144,144,119.477612,141.071642,131.661763,3.822427,242,0.453270
gaussian-emitter-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,128,288,144,144,122.563253,137.808446,131.161153,2.862574,252,0.447049
gaussian-emitter-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,64,288,144,144,120.211940,143.776786,132.389552,3.671568,263,0.559221
gaussian-emitter-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,128,288,144,144,122.395489,139.344828,131.112373,2.931481,254,0.438802
gaussian-emitter-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,64,288,144,144,119.337313,141.386228,131.415270,3.929449,236,0.537833
gaussian-emitter-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,128,288,144,144,124.642534,139.953243,131.804112,2.845003,261,0.576485
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-0-63-proportion,compressed-byte-bucket-0-63-proportion,HigherScoreMorePositive,-9.000000,,64,288,144,144,0.208167,0.276617,0.239567,0.012394,61,0.587047
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-0-63-proportion,compressed-byte-bucket-0-63-proportion,HigherScoreMorePositive,-9.000000,,128,288,144,144,0.217609,0.269561,0.240894,0.009236,51,0.454210
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-0-63-proportion,compressed-byte-bucket-0-63-proportion,HigherScoreMorePositive,-3.000000,,64,288,144,144,0.205561,0.278656,0.241489,0.013853,82,0.537977
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-0-63-proportion,compressed-byte-bucket-0-63-proportion,HigherScoreMorePositive,-3.000000,,128,288,144,144,0.212076,0.269115,0.240077,0.008727,41,0.428916
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-0-63-proportion,compressed-byte-bucket-0-63-proportion,HigherScoreMorePositive,0.000000,,64,288,144,144,0.197030,0.281065,0.242130,0.013893,80,0.497806
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-0-63-proportion,compressed-byte-bucket-0-63-proportion,HigherScoreMorePositive,0.000000,,128,288,144,144,0.210762,0.265861,0.239780,0.009538,41,0.448423
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-128-191-proportion,compressed-byte-bucket-128-191-proportion,HigherScoreMorePositive,-9.000000,,64,288,144,144,0.202180,0.288845,0.242847,0.013190,94,0.581525
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-128-191-proportion,compressed-byte-bucket-128-191-proportion,HigherScoreMorePositive,-9.000000,,128,288,144,144,0.221719,0.269618,0.244222,0.009015,83,0.514564
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-128-191-proportion,compressed-byte-bucket-128-191-proportion,HigherScoreMorePositive,-3.000000,,64,288,144,144,0.205970,0.278494,0.242462,0.013796,84,0.462360
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-128-191-proportion,compressed-byte-bucket-128-191-proportion,HigherScoreMorePositive,-3.000000,,128,288,144,144,0.213675,0.270175,0.245049,0.009336,88,0.511381
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-128-191-proportion,compressed-byte-bucket-128-191-proportion,HigherScoreMorePositive,0.000000,,64,288,144,144,0.205970,0.284440,0.242199,0.013971,85,0.505956
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-128-191-proportion,compressed-byte-bucket-128-191-proportion,HigherScoreMorePositive,0.000000,,128,288,144,144,0.213172,0.268062,0.243815,0.009606,70,0.507258
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-192-255-proportion,compressed-byte-bucket-192-255-proportion,HigherScoreMorePositive,-9.000000,,64,288,144,144,0.234127,0.309145,0.273524,0.014075,273,0.381510
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-192-255-proportion,compressed-byte-bucket-192-255-proportion,HigherScoreMorePositive,-9.000000,,128,288,144,144,0.245763,0.297189,0.271044,0.009705,286,0.557243
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-192-255-proportion,compressed-byte-bucket-192-255-proportion,HigherScoreMorePositive,-3.000000,,64,288,144,144,0.231225,0.317365,0.273065,0.014195,280,0.484688
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-192-255-proportion,compressed-byte-bucket-192-255-proportion,HigherScoreMorePositive,-3.000000,,128,288,144,144,0.249246,0.296148,0.270512,0.009722,287,0.466749
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-192-255-proportion,compressed-byte-bucket-192-255-proportion,HigherScoreMorePositive,0.000000,,64,288,144,144,0.229931,0.320475,0.272435,0.014586,269,0.458647
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-192-255-proportion,compressed-byte-bucket-192-255-proportion,HigherScoreMorePositive,0.000000,,128,288,144,144,0.245885,0.302638,0.271264,0.009822,284,0.525222
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,-9.000000,,64,288,144,144,0.200399,0.277722,0.244061,0.012299,96,0.453583
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,-9.000000,,128,288,144,144,0.216976,0.274648,0.243840,0.009844,75,0.473621
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,-3.000000,,64,288,144,144,0.207378,0.285431,0.242983,0.013394,90,0.504895
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,-3.000000,,128,288,144,144,0.222111,0.271903,0.244362,0.009706,79,0.601876
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,0.000000,,64,288,144,144,0.207473,0.284585,0.243236,0.014051,88,0.516614
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,0.000000,,128,288,144,144,0.217348,0.272727,0.245141,0.009109,83,0.538749
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-variance,compressed-byte-variance,HigherScoreMorePositive,-9.000000,,64,288,144,144,5088.377100,6013.299084,5599.630733,140.570675,288,0.438609
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-variance,compressed-byte-variance,HigherScoreMorePositive,-9.000000,,128,288,144,144,5301.085315,5861.984809,5569.452885,102.037943,288,0.512201
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-variance,compressed-byte-variance,HigherScoreMorePositive,-3.000000,,64,288,144,144,5150.491085,6008.597007,5620.116685,153.753151,288,0.489149
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-variance,compressed-byte-variance,HigherScoreMorePositive,-3.000000,,128,288,144,144,5251.194076,5795.867174,5554.075050,105.524115,288,0.389853
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-variance,compressed-byte-variance,HigherScoreMorePositive,0.000000,,64,288,144,144,5264.774805,6135.346030,5612.699374,157.132963,288,0.373987
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-variance,compressed-byte-variance,HigherScoreMorePositive,0.000000,,128,288,144,144,5229.108662,5903.921499,5556.714589,107.121669,288,0.480035
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,64,288,144,144,124.982090,137.899602,131.752408,2.278558,267,0.396557
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,128,288,144,144,127.290762,136.370426,131.295344,1.599923,282,0.547743
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,64,288,144,144,124.978066,137.929563,131.657068,2.371153,272,0.473524
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,128,288,144,144,127.337845,134.971873,131.415585,1.556434,283,0.503014
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,64,288,144,144,124.844091,138.364985,131.454064,2.595393,262,0.473958
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,128,288,144,144,126.681138,136.957648,131.406880,1.684545,283,0.535542
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,,64,288,144,144,125290.000000,138727.000000,132522.225694,2374.287700,288,0.405985
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,,128,288,144,144,252163.000000,272059.000000,261607.565972,3335.532062,288,0.547912
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,,64,288,144,144,125353.000000,139033.000000,132625.913194,2505.311160,288,0.534698
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,,128,288,144,144,253896.000000,269672.000000,262123.128472,3285.811341,288,0.591676
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,,64,288,144,144,125143.000000,139887.000000,132620.982639,2755.637637,288,0.545645
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,,128,288,144,144,253357.000000,274874.000000,262440.756944,3523.152400,288,0.670669
ofdm-signal-present-vs-noise-only,,,lzmsa-prefix-third-mean-compressed-byte-value,prefix-third-mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,64,288,144,144,119.417417,142.209581,131.123859,3.886508,229,0.436608
ofdm-signal-present-vs-noise-only,,,lzmsa-prefix-third-mean-compressed-byte-value,prefix-third-mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,128,288,144,144,122.465465,137.682707,131.126816,2.884371,246,0.545380
ofdm-signal-present-vs-noise-only,,,lzmsa-prefix-third-mean-compressed-byte-value,prefix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,64,288,144,144,119.005935,141.541667,131.205060,4.035897,225,0.485098
ofdm-signal-present-vs-noise-only,,,lzmsa-prefix-third-mean-compressed-byte-value,prefix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,128,288,144,144,122.216867,139.559220,131.366052,3.081189,244,0.482060
ofdm-signal-present-vs-noise-only,,,lzmsa-prefix-third-mean-compressed-byte-value,prefix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,64,288,144,144,123.345238,143.070588,131.295328,3.950782,231,0.525463
ofdm-signal-present-vs-noise-only,,,lzmsa-prefix-third-mean-compressed-byte-value,prefix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,128,288,144,144,120.733434,139.038806,131.072543,2.778221,247,0.553193
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,64,288,144,144,119.136095,142.434524,131.817027,4.205081,236,0.400825
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,128,288,144,144,124.332831,138.909502,131.376977,2.709713,253,0.497058
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,64,288,144,144,121.604167,141.759644,131.807046,3.944310,240,0.460359
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,128,288,144,144,124.265060,139.725904,131.333271,2.853572,249,0.540389
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,64,288,144,144,119.500000,143.694362,131.417224,4.149808,225,0.488812
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,128,288,144,144,121.726998,138.673716,131.513425,2.860143,259,0.494695
