taskName,detectorName,detectorMode,scoreOrientation,conditionSnrDb,windowLength,threshold,tpr,fpr,truePositives,falsePositives,positiveCount,negativeCount,auc
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,64,1006.000000,0.125000,0.708333,3,17,24,24,0.118924
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,64,1007.000000,0.333333,0.750000,8,18,24,24,0.118924
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,64,1008.000000,0.416667,0.916667,10,22,24,24,0.118924
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,64,1009.000000,0.458333,0.958333,11,23,24,24,0.118924
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,64,1010.000000,0.541667,1.000000,13,24,24,24,0.118924
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,64,1011.000000,0.666667,1.000000,16,24,24,24,0.118924
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,64,1012.000000,0.708333,1.000000,17,24,24,24,0.118924
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,64,1014.000000,0.791667,1.000000,19,24,24,24,0.118924
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,64,1015.000000,0.916667,1.000000,22,24,24,24,0.118924
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,64,1016.000000,0.958333,1.000000,23,24,24,24,0.118924
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,64,1020.000000,1.000000,1.000000,24,24,24,24,0.118924
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,,0.000000,0.000000,0,0,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1982.000000,0.000000,0.041667,0,1,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1984.000000,0.000000,0.083333,0,2,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1985.000000,0.000000,0.125000,0,3,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1986.000000,0.000000,0.250000,0,6,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1987.000000,0.041667,0.250000,1,6,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1989.000000,0.041667,0.375000,1,9,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1990.000000,0.041667,0.416667,1,10,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1991.000000,0.083333,0.458333,2,11,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1992.000000,0.083333,0.500000,2,12,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1994.000000,0.125000,0.583333,3,14,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1995.000000,0.250000,0.625000,6,15,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1996.000000,0.375000,0.833333,9,20,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1997.000000,0.416667,0.875000,10,21,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1998.000000,0.416667,0.916667,10,22,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1999.000000,0.500000,0.958333,12,23,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,2000.000000,0.625000,0.958333,15,23,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,2001.000000,0.833333,0.958333,20,23,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,2002.000000,0.833333,1.000000,20,24,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,2003.000000,0.875000,1.000000,21,24,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,2006.000000,0.916667,1.000000,22,24,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,2007.000000,0.958333,1.000000,23,24,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,2011.000000,1.000000,1.000000,24,24,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,64,,0.000000,0.000000,0,0,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,64,1000.000000,0.000000,0.041667,0,1,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,64,1001.000000,0.000000,0.083333,0,2,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,64,1002.000000,0.000000,0.250000,0,6,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,64,1003.000000,0.000000,0.375000,0,9,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,64,1004.000000,0.000000,0.541667,0,13,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,64,1005.000000,0.000000,0.666667,0,16,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,64,1006.000000,0.083333,0.750000,2,18,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,64,1007.000000,0.083333,0.791667,2,19,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,64,1008.000000,0.125000,0.833333,3,20,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,64,1009.000000,0.208333,0.875000,5,21,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,64,1010.000000,0.375000,0.875000,9,21,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,64,1011.000000,0.541667,0.916667,13,22,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,64,1012.000000,0.666667,1.000000,16,24,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,64,1013.000000,0.750000,1.000000,18,24,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,64,1014.000000,0.875000,1.000000,21,24,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,64,1016.000000,0.916667,1.000000,22,24,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,64,1018.000000,0.958333,1.000000,23,24,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,64,1027.000000,1.000000,1.000000,24,24,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,128,,0.000000,0.000000,0,0,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,128,1986.000000,0.000000,0.083333,0,2,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,128,1987.000000,0.000000,0.125000,0,3,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,128,1988.000000,0.000000,0.166667,0,4,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,128,1989.000000,0.000000,0.291667,0,7,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,128,1990.000000,0.000000,0.458333,0,11,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,128,1991.000000,0.000000,0.500000,0,12,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,128,1992.000000,0.041667,0.708333,1,17,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,128,1993.000000,0.041667,0.791667,1,19,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,128,1994.000000,0.083333,0.833333,2,20,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,128,1995.000000,0.166667,0.875000,4,21,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,128,1996.000000,0.291667,0.916667,7,22,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,128,1997.000000,0.333333,0.958333,8,23,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,128,1998.000000,0.375000,1.000000,9,24,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,128,1999.000000,0.416667,1.000000,10,24,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,128,2000.000000,0.458333,1.000000,11,24,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,128,2001.000000,0.541667,1.000000,13,24,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,128,2003.000000,0.583333,1.000000,14,24,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,128,2004.000000,0.625000,1.000000,15,24,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,128,2006.000000,0.708333,1.000000,17,24,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,128,2007.000000,0.750000,1.000000,18,24,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,128,2008.000000,0.833333,1.000000,20,24,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,128,2009.000000,0.875000,1.000000,21,24,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,128,2010.000000,1.000000,1.000000,24,24,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,64,,0.000000,0.000000,0,0,24,24,0.376736
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,64,0.977539,0.000000,0.083333,0,2,24,24,0.376736
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,64,0.978516,0.083333,0.208333,2,5,24,24,0.376736
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,64,0.979492,0.208333,0.416667,5,10,24,24,0.376736
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,64,0.980469,0.458333,0.541667,11,13,24,24,0.376736
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,64,0.981445,0.625000,0.750000,15,18,24,24,0.376736
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,64,0.982422,0.625000,0.875000,15,21,24,24,0.376736
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,64,0.983398,0.750000,0.875000,18,21,24,24,0.376736
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,64,0.984375,0.791667,0.916667,19,22,24,24,0.376736
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,64,0.985352,0.875000,0.958333,21,23,24,24,0.376736
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,64,0.987305,0.916667,0.958333,22,23,24,24,0.376736
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,64,0.988281,1.000000,0.958333,24,23,24,24,0.376736
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,64,0.989258,1.000000,1.000000,24,24,24,24,0.376736
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,128,,0.000000,0.000000,0,0,24,24,0.421875
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,128,0.969238,0.041667,0.000000,1,0,24,24,0.421875
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,128,0.969727,0.041667,0.041667,1,1,24,24,0.421875
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,128,0.970215,0.083333,0.125000,2,3,24,24,0.421875
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,128,0.970703,0.125000,0.166667,3,4,24,24,0.421875
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,128,0.971191,0.250000,0.166667,6,4,24,24,0.421875
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,128,0.971680,0.333333,0.458333,8,11,24,24,0.421875
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,128,0.972168,0.416667,0.666667,10,16,24,24,0.421875
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,128,0.972656,0.500000,0.708333,12,17,24,24,0.421875
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,128,0.973145,0.666667,0.750000,16,18,24,24,0.421875
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,128,0.973633,0.791667,0.791667,19,19,24,24,0.421875
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,128,0.974121,0.791667,0.875000,19,21,24,24,0.421875
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,128,0.974609,0.833333,0.916667,20,22,24,24,0.421875
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,128,0.975098,0.875000,0.916667,21,22,24,24,0.421875
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,128,0.975586,0.875000,0.958333,21,23,24,24,0.421875
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,128,0.976074,0.916667,1.000000,22,24,24,24,0.421875
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,128,0.976563,1.000000,1.000000,24,24,24,24,0.421875
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,64,,0.000000,0.000000,0,0,24,24,0.118924
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,64,0.975586,0.000000,0.041667,0,1,24,24,0.118924
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,64,0.977539,0.000000,0.208333,0,5,24,24,0.118924
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,64,0.978516,0.000000,0.250000,0,6,24,24,0.118924
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,64,0.980469,0.000000,0.458333,0,11,24,24,0.118924
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,64,0.981445,0.000000,0.583333,0,14,24,24,0.118924
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,64,0.982422,0.125000,0.708333,3,17,24,24,0.118924
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,64,0.983398,0.333333,0.750000,8,18,24,24,0.118924
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,64,0.984375,0.416667,0.916667,10,22,24,24,0.118924
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,64,0.985352,0.458333,0.958333,11,23,24,24,0.118924
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,64,0.986328,0.541667,1.000000,13,24,24,24,0.118924
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,64,0.987305,0.666667,1.000000,16,24,24,24,0.118924
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,64,0.988281,0.708333,1.000000,17,24,24,24,0.118924
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,64,0.990234,0.791667,1.000000,19,24,24,24,0.118924
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,64,0.991211,0.916667,1.000000,22,24,24,24,0.118924
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,64,0.992188,0.958333,1.000000,23,24,24,24,0.118924
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,64,0.996094,1.000000,1.000000,24,24,24,24,0.118924
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,128,,0.000000,0.000000,0,0,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,128,0.967773,0.000000,0.041667,0,1,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,128,0.968750,0.000000,0.083333,0,2,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,128,0.969238,0.000000,0.125000,0,3,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,128,0.969727,0.000000,0.250000,0,6,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,128,0.970215,0.041667,0.250000,1,6,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,128,0.971191,0.041667,0.375000,1,9,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,128,0.971680,0.041667,0.416667,1,10,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,128,0.972168,0.083333,0.458333,2,11,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,128,0.972656,0.083333,0.500000,2,12,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,128,0.973633,0.125000,0.583333,3,14,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,128,0.974121,0.250000,0.625000,6,15,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,128,0.974609,0.375000,0.833333,9,20,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,128,0.975098,0.416667,0.875000,10,21,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,128,0.975586,0.416667,0.916667,10,22,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,128,0.976074,0.500000,0.958333,12,23,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,128,0.976563,0.625000,0.958333,15,23,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,128,0.977051,0.833333,0.958333,20,23,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,128,0.977539,0.833333,1.000000,20,24,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,128,0.978027,0.875000,1.000000,21,24,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,128,0.979492,0.916667,1.000000,22,24,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,128,0.979980,0.958333,1.000000,23,24,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,128,0.981934,1.000000,1.000000,24,24,24,24,0.182292
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,64,,0.000000,0.000000,0,0,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,64,0.976563,0.000000,0.041667,0,1,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,64,0.977539,0.000000,0.083333,0,2,24,24,0.087674
