taskName,scenarioName,targetLabel,detectorName,detectorMode,scoreOrientation,conditionSnrDb,sourceSnrDb,windowLength,count,positiveCount,negativeCount,minScore,maxScore,meanScore,standardDeviation,aboveThresholdCount,auc
gaussian-emitter-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,,128,48,24,24,252784.000000,271127.000000,261839.458333,3793.110141,48,0.777778
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,,64,48,24,24,1001.000000,1013.000000,1005.145833,2.872206,0,0.376736
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,,128,48,24,24,1985.000000,2000.000000,1991.958333,3.593735,0,0.421875
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,48,24,24,999.000000,1020.000000,1007.666667,4.398548,0,0.118924
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,128,48,24,24,1982.000000,2011.000000,1995.416667,6.170607,0,0.182292
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,,64,48,24,24,1000.000000,1027.000000,1008.479167,5.115294,0,0.087674
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,,128,48,24,24,1986.000000,2010.000000,1996.500000,6.979136,0,0.052951
ofdm-signal-present-vs-noise-only,,,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,,64,48,24,24,0.977539,0.989258,0.981588,0.002805,0,0.376736
ofdm-signal-present-vs-noise-only,,,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,,128,48,24,24,0.969238,0.976563,0.972636,0.001755,0,0.421875
ofdm-signal-present-vs-noise-only,,,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,,64,48,24,24,0.975586,0.996094,0.984049,0.004295,0,0.118924
ofdm-signal-present-vs-noise-only,,,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,,128,48,24,24,0.967773,0.981934,0.974325,0.003013,0,0.182292
ofdm-signal-present-vs-noise-only,,,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,,64,48,24,24,0.976563,1.002930,0.984843,0.004995,0,0.087674
ofdm-signal-present-vs-noise-only,,,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,,128,48,24,24,0.969727,0.981445,0.974854,0.003408,0,0.052951
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,,64,48,24,24,127338.000000,136472.000000,132117.041667,1847.569856,48,0.438368
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,,128,48,24,24,255167.000000,269628.000000,261790.520833,3251.524405,48,0.451389
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,,64,48,24,24,127151.000000,137759.000000,132429.333333,2515.287602,48,0.684028
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,,128,48,24,24,255780.000000,268645.000000,262218.166667,2815.714595,48,0.564236
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,,64,48,24,24,127872.000000,136633.000000,132401.937500,2139.738530,48,0.487847
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,,128,48,24,24,255164.000000,269384.000000,262680.708333,3201.047250,48,0.645833
