taskName,scenarioName,targetLabel,detectorName,detectorMode,scoreOrientation,conditionSnrDb,sourceSnrDb,windowLength,count,positiveCount,negativeCount,minScore,maxScore,meanScore,standardDeviation,aboveThresholdCount,auc
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,64,144,72,72,124.719157,136.322355,131.041741,2.276131,133,0.467978
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,128,144,72,72,126.047595,135.360342,130.670555,1.646429,131,0.485918
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,64,144,72,72,124.701789,138.777667,131.499682,2.450876,134,0.540316
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,128,144,72,72,127.027708,134.231272,130.834054,1.548187,138,0.350116
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,64,144,72,72,125.937063,136.861277,131.786780,2.035283,140,0.468364
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,128,144,72,72,127.025641,135.384654,130.836531,1.688586,138,0.461806
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,,64,144,72,72,124345.000000,137215.000000,131357.361111,2403.661728,144,0.472994
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,,128,144,72,72,248944.000000,268961.000000,259305.500000,3421.973943,144,0.500000
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,,64,144,72,72,125333.000000,139194.000000,131905.770833,2568.069326,144,0.548225
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,,128,144,72,72,252150.000000,266986.000000,259803.701389,3096.125915,144,0.370949
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,,64,144,72,72,126063.000000,137135.000000,132119.034722,2069.744605,144,0.477527
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,,128,144,72,72,251492.000000,269957.000000,259683.777778,3511.451414,144,0.478395
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,64,144,72,72,121.179641,144.519403,131.134305,3.876877,118,0.398534
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,128,144,72,72,124.101669,138.095310,130.430175,2.845920,108,0.461227
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,64,144,72,72,120.287425,144.647761,131.750970,4.161037,118,0.534722
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,128,144,72,72,124.743202,137.505295,130.800062,2.768753,123,0.337191
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,64,144,72,72,122.350299,141.011976,131.827568,3.767705,123,0.508198
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,128,144,72,72,123.624242,137.646084,130.645833,2.799806,125,0.469329
