taskName,scenarioName,targetLabel,detectorName,detectorMode,scoreOrientation,conditionSnrDb,sourceSnrDb,windowLength,count,positiveCount,negativeCount,minScore,maxScore,meanScore,standardDeviation,aboveThresholdCount,auc
ofdm-signal-present-vs-noise-only,,,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-9.000000,,128,144,72,72,0.967285,0.979492,0.972870,0.002460,0,0.307870
ofdm-signal-present-vs-noise-only,,,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,,64,144,72,72,0.975586,0.994141,0.984361,0.003896,0,0.145640
ofdm-signal-present-vs-noise-only,,,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,-3.000000,,128,144,72,72,0.969238,0.981934,0.974721,0.002810,0,0.060282
ofdm-signal-present-vs-noise-only,,,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,,64,144,72,72,0.974609,0.996094,0.984226,0.004575,0,0.076389
ofdm-signal-present-vs-noise-only,,,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,,128,144,72,72,0.968262,0.983887,0.975206,0.003829,0,0.027778
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,,64,144,72,72,127962.000000,139610.000000,132801.027778,2175.591276,144,0.500772
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,,128,144,72,72,254253.000000,268879.000000,261667.548611,3346.592261,144,0.486400
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,,64,144,72,72,125776.000000,137905.000000,132584.694444,2313.713841,144,0.630594
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,,128,144,72,72,252754.000000,271129.000000,262630.638889,3854.674512,144,0.650559
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,,64,144,72,72,125718.000000,140034.000000,132555.104167,2503.655571,144,0.659144
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,,128,144,72,72,254955.000000,269956.000000,262281.590278,3317.817760,144,0.630208
