taskName,scenarioName,targetLabel,detectorName,detectorMode,scoreOrientation,conditionSnrDb,sourceSnrDb,windowLength,count,positiveCount,negativeCount,minScore,maxScore,meanScore,standardDeviation,aboveThresholdCount,auc
gaussian-emitter-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,128,144,72,72,124.025487,140.518797,131.591963,2.933014,127,0.535108
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,-9.000000,,64,144,72,72,0.200795,0.273821,0.243140,0.012312,42,0.538677
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,-9.000000,,128,144,72,72,0.221279,0.267202,0.244097,0.008714,38,0.490741
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,-3.000000,,64,144,72,72,0.205357,0.276447,0.243330,0.013903,45,0.580343
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,-3.000000,,128,144,72,72,0.224398,0.268134,0.242895,0.008391,28,0.512442
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,0.000000,,64,144,72,72,0.216351,0.275420,0.243275,0.012208,40,0.544367
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,0.000000,,128,144,72,72,0.214681,0.276521,0.243088,0.010143,37,0.523727
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,64,144,72,72,125.469652,139.347567,131.755700,2.227494,139,0.444252
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,128,144,72,72,126.981855,134.762168,131.231202,1.601158,141,0.582562
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,64,144,72,72,126.200000,137.032544,131.800003,2.218381,136,0.589892
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,128,144,72,72,127.946420,136.224674,131.292103,1.531555,143,0.569637
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,64,144,72,72,125.782823,139.075322,132.179558,2.583214,136,0.541474
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,128,144,72,72,127.421368,135.276862,131.430338,1.639240,143,0.597415
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,,64,144,72,72,126097.000000,140323.000000,132501.020833,2365.780237,144,0.475116
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,,128,144,72,72,251932.000000,268921.000000,261564.520833,3378.372130,144,0.614969
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,,64,144,72,72,127348.000000,138951.000000,132867.618056,2356.450081,144,0.613812
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,,128,144,72,72,254517.000000,271632.000000,261681.895833,3238.345286,144,0.640239
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,,64,144,72,72,127086.000000,140327.000000,133301.354167,2672.480843,144,0.609761
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,,128,144,72,72,255132.000000,271812.000000,262414.645833,3563.931914,144,0.707948
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,64,144,72,72,123.000000,143.459701,131.776322,3.768325,120,0.456983
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,128,144,72,72,125.126506,138.581325,130.925476,2.761117,124,0.547068
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,64,144,72,72,124.083582,143.748503,132.225277,3.607108,126,0.492477
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,128,144,72,72,124.691265,137.905120,131.052691,2.846705,124,0.576968
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,64,144,72,72,122.393393,142.788060,132.484820,3.946035,126,0.545235
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,128,144,72,72,123.001511,139.391304,131.333639,2.922862,126,0.585455
